PaymentID,CustomerID,PaymentDate,AmountPaid
PAY006851,C003,15-05-2025,2800
PAY006852,C009,15-05-2025,13000
PAY006853,C010,15-05-2025,10200
PAY006854,C013,15-05-2025,12800
PAY006855,C017,15-05-2025,3000
PAY006856,C018,15-05-2025,5100
PAY006857,C022,15-05-2025,3600
PAY006858,C026,15-05-2025,1600
PAY006859,C027,15-05-2025,6700
PAY004306,C032,10-09-2024,
PAY006860,C032,15-05-2025,7500
PAY006861,C033,15-05-2025,4000
PAY006862,C043,15-05-2025,4400
PAY006863,C045,15-05-2025,7700
PAY006864,C048,15-05-2025,11900
PAY006865,C002,16-05-2025,10300
PAY006866,C013,16-05-2025,13300
PAY006867,C017,16-05-2025,1700
PAY006868,C018,16-05-2025,8500
PAY006869,C021,16-05-2025,6000
PAY006870,C024,16-05-2025,6800
PAY007679,C024,05-08-2025,5200
PAY006871,C039,16-05-2025,9500
PAY006872,C043,16-05-2025,9200
PAY006873,C048,16-05-2025,500
PAY007843,C041,21-08-2025,-5000
PAY006874,C052,16-05-2025,3400
PAY006875,C001,17-05-2025,11100
PAY006876,C002,17-05-2025,9300
PAY006877,C004,17-05-2025,800
PAY006878,C005,17-05-2025,2800
PAY006879,C006,17-05-2025,9000
PAY006880,C008,17-05-2025,9600
PAY006881,C010,17-05-2025,6300
PAY006882,C011,17-05-2025,5700
PAY006883,C015,17-05-2025,6600
PAY006884,C016,17-05-2025,2100
PAY006885,C030,17-05-2025,13000
PAY006886,C037,17-05-2025,5100
PAY006887,C045,17-05-2025,9600
PAY006888,C012,18-05-2025,8400
PAY001456,C026,18-11-2023,2900
PAY006889,C022,18-05-2025,13100
PAY006890,C023,18-05-2025,13200
PAY006891,C028,18-05-2025,2700
PAY006892,C034,18-05-2025,11000
PAY006893,C037,18-05-2025,1800
PAY006894,C049,18-05-2025,13300
PAY006895,C008,19-05-2025,13300
PAY008706 ,C046,21-11-2025,4900
PAY006896,C014,19-05-2025,4100
PAY006897,C015,19-05-2025,6400
PAY006898,C016,19-05-2025,2600
PAY006899,C049,19-05-2025,11900
PAY006900,C001,20-05-2025,2900
PAY006901,C010,20-05-2025,4100
PAY006902,C010,20-05-2025,10200
PAY006903,C011,20-05-2025,9900
PAY006904,C020,20-05-2025,4900
PAY006905,C029,20-05-2025,8000
PAY006906,C041,20-05-2025,12600
PAY006907,C046,20-05-2025,2800
PAY006908,C053,20-05-2025,10300
PAY006909,C060,20-05-2025,6400
PAY006910,C002,21-05-2025,8200
PAY006911,C006,21-05-2025,6500
PAY006912,C007,21-05-2025,2900
PAY006913,C008,21-05-2025,3700
PAY006914,C013,21-05-2025,9600
PAY006915,C014,21-05-2025,12200
PAY006916,C025,21-05-2025,8400
PAY006917,C034,21-05-2025,12400
PAY006918,C053,21-05-2025,13300
PAY006919,C058,21-05-2025,2800
PAY006920,C060,21-05-2025,2400
PAY006921,C009,22-05-2025,6800
PAY006922,C026,22-05-2025,7600
PAY006923,C040,22-05-2025,800
PAY006924,C041,22-05-2025,7800
PAY006925,C042,22-05-2025,3300
PAY006926,C047,22-05-2025,6800
PAY008387,  C010,17-10-2025,9000
PAY006927,C055,22-05-2025,7400
PAY006928,C001,23-05-2025,13400
PAY006929,C003,23-05-2025,3600
PAY006930,C004,23-05-2025,8700
PAY006931,C005,23-05-2025,2100
PAY006932,C009,23-05-2025,10100
PAY006933,C011,23-05-2025,7000
PAY006934,C012,23-05-2025,4100
PAY006935,C025,23-05-2025,4500
PAY006936,C027,23-05-2025,2400
PAY006937,C040,23-05-2025,1100
PAY006938,C046,23-05-2025,9100
PAY006939,C051,23-05-2025,11700
PAY006940,C055,23-05-2025,6600
PAY006941,C001,24-05-2025,3800
PAY006942,C003,24-05-2025,1600
PAY003966,CU001,08-08-2024,12500
PAY006943,C007,24-05-2025,2400
PAY006944,C008,24-05-2025,11900
PAY004729,C030,22-10-2024,-6000
PAY006945,C013,24-05-2025,2800
PAY006946,C014,24-05-2025,7800
PAY006947,C015,24-05-2025,6100
PAY006948,C018,24-05-2025,900
PAY006949,C019,24-05-2025,5200
PAY006950,C026,24-05-2025,8600
PAY006951,C031,24-05-2025,12100
PAY006952,C035,24-05-2025,1900
PAY006953,C042,24-05-2025,4800
PAY006954,C044,24-05-2025,4200
PAY006955,C047,24-05-2025,8500
PAY006956,C058,24-05-2025,11600
PAY003461,C044,20-06-2024,7100
PAY006957,C010,25-05-2025,7600
PAY006958,C011,25-05-2025,1800
PAY006959,C017,25-05-2025,9200
PAY006960,C033,25-05-2025,1000
PAY006961,C054,25-05-2025,2400
PAY006962,C065,25-05-2025,10800
PAY006963,C001,26-05-2025,1500
PAY006964,C004,26-05-2025,6800
PAY006965,C012,26-05-2025,8400
PAY006966,C021,26-05-2025,4800
PAY006967,C023,26-05-2025,3300
PAY006968,C032,26-05-2025,1000
PAY006969,C035,26-05-2025,6700
PAY006970,C008,27-05-2025,1300
PAY006971,C013,27-05-2025,13300
PAY006972,C014,27-05-2025,3000
PAY006973,C015,27-05-2025,6000
PAY006974,C016,27-05-2025,9600
PAY006975,C019,27-05-2025,1900
PAY006976,C022,27-05-2025,600
PAY006977,C024,27-05-2025,9300
PAY006978,C028,27-05-2025,6100
PAY006979,C030,27-05-2025,8700
PAY006980,C033,27-05-2025,9700
PAY006981,C034,27-05-2025,7500
PAY006982,C057,27-05-2025,1600
PAY006983,C002,28-05-2025,1100
PAY006984,C003,28-05-2025,700
PAY006985,C004,28-05-2025,11100
PAY006986,C006,28-05-2025,5900
PAY006987,C007,28-05-2025,5900
PAY006988,C010,28-05-2025,7900
PAY006989,C012,28-05-2025,9800
PAY006990,C014,28-05-2025,1100
PAY006991,C015,28-05-2025,4600
PAY006992,C021,28-05-2025,3400
PAY006993,C028,28-05-2025,9600
PAY006994,C048,28-05-2025,3800
PAY006995,C001,29-05-2025,9100
PAY006996,C002,29-05-2025,2100
PAY006997,C009,29-05-2025,5700
PAY006998,C012,29-05-2025,8400
PAY006999,C012,29-05-2025,12300
PAY007000,C013,29-05-2025,1800
PAY007001,C015,29-05-2025,10900
PAY007002,C020,29-05-2025,8800
PAY007003,C023,29-05-2025,10100
PAY007004,C032,29-05-2025,13400
PAY007005,C036,29-05-2025,9600
PAY007006,C038,29-05-2025,4800
PAY007007,C052,29-05-2025,7700
PAY007008,C057,29-05-2025,5500
PAY007009,C059,29-05-2025,11000
PAY007010,C001,30-05-2025,12300
PAY007011,C002,30-05-2025,13300
PAY007012,C004,30-05-2025,6400
PAY007013,C005,30-05-2025,8200
PAY007014,C011,30-05-2025,7800
PAY007015,C016,30-05-2025,4900
PAY007016,C022,30-05-2025,9100
PAY007017,C056,30-05-2025,10300
PAY007018,C059,30-05-2025,13300
PAY007019,C003,31-05-2025,12000
PAY007020,C008,31-05-2025,13600
PAY007021,C025,31-05-2025,11900
PAY003596,,03-07-2024,7500
PAY007022,C029,31-05-2025,11600
PAY007023,C036,31-05-2025,3800
PAY007024,C045,31-05-2025,3700
PAY007025,C049,31-05-2025,13700
PAY007026,C052,31-05-2025,13500
PAY007027,C056,31-05-2025,8700
PAY007028,C001,01-06-2025,9200
PAY007029,C003,01-06-2025,9700
PAY007030,C004,01-06-2025,13200
PAY007031,C005,01-06-2025,600
PAY007032,C010,01-06-2025,3100
PAY007033,C011,01-06-2025,5400
PAY007034,C012,01-06-2025,700
PAY007035,C013,01-06-2025,3300
PAY007036,C014,01-06-2025,11700
PAY007037,C015,01-06-2025,4300
PAY005358,C011,,2500
PAY007038,C031,01-06-2025,9600
PAY007039,C035,01-06-2025,8000
PAY007040,C002,02-06-2025,9700
PAY007041,C004,02-06-2025,5800
PAY007042,C026,02-06-2025,10900
PAY007043,C029,02-06-2025,8800
PAY007044,C039,02-06-2025,12200
PAY007045,C050,02-06-2025,6200
PAY007046,C001,03-06-2025,5200
PAY007047,C009,03-06-2025,3600
PAY007048,C013,03-06-2025,3400
PAY007049,C015,03-06-2025,7100
PAY007050,C023,03-06-2025,1400
PAY007051,C031,03-06-2025,11400
PAY007052,C042,03-06-2025,9000
PAY007053,C049,03-06-2025,3200
PAY007054,C058,03-06-2025,2200
PAY007055,C061,03-06-2025,5500
PAY007056,C003,04-06-2025,10500
PAY007057,C004,04-06-2025,7700
PAY007058,C005,04-06-2025,5600
PAY002792,C038,12-04-2024,
PAY007059,C006,04-06-2025,9600
PAY000891,C012,04-09-2023,12200
PAY007060,C011,04-06-2025,10100
PAY007061,C012,04-06-2025,8300
PAY007062,C014,04-06-2025,7700
PAY008383,C006,17-10-2025,10800
PAY007063,C016,04-06-2025,4100
PAY007064,C018,04-06-2025,4000
PAY007065,C022,04-06-2025,8200
PAY007066,C023,04-06-2025,5000
PAY007067,C027,04-06-2025,2400
PAY007068,C032,04-06-2025,2600
PAY007069,C033,04-06-2025,11000
PAY007070,C037,04-06-2025,10300
PAY007036,C014,01-06-2025,12400
PAY007071,C042,04-06-2025,13500
PAY007072,C043,04-06-2025,800
PAY007073,C055,04-06-2025,5100
PAY007074,C060,04-06-2025,6600
PAY007075,C002,05-06-2025,8700
PAY007076,C003,05-06-2025,4400
PAY007077,C007,05-06-2025,2000
PAY007078,C013,05-06-2025,10200
PAY007079,C017,05-06-2025,2000
PAY007080,C018,05-06-2025,600
PAY007081,C019,05-06-2025,2900
PAY007082,C024,05-06-2025,6800
PAY007083,C039,05-06-2025,5000
PAY007084,C046,05-06-2025,13200
PAY007085,C050,05-06-2025,13300
PAY007086,C055,05-06-2025,8500
PAY007087,C064,05-06-2025,13600
PAY007088,C001,06-06-2025,5100
PAY007089,C005,06-06-2025,4900
PAY007090,C006,06-06-2025,1700
PAY007091,C012,06-06-2025,2500
PAY007092,C015,06-06-2025,10400
PAY007093,C016,06-06-2025,1800
PAY007094,C020,06-06-2025,1100
PAY-04961,C051,14-11-2024,2300
PAY007095,C021,06-06-2025,11100
PAY007096,C022,06-06-2025,10900
PAY007097,C028,06-06-2025,7000
PAY007098,C034,06-06-2025,7500
PAY007099,C041,06-06-2025,1500
PAY007100,C043,06-06-2025,1100
PAY007101,C046,06-06-2025,5000
PAY007102,C053,06-06-2025,4100
PAY007103,C058,06-06-2025,2600
PAY007104,C064,06-06-2025,11400
PAY007105,C008,07-06-2025,6900
PAY007106,C011,07-06-2025,11200
PAY007107,C014,07-06-2025,7800
PAY007108,C030,07-06-2025,4900
PAY007109,C037,07-06-2025,12400
PAY007110,C001,08-06-2025,7100
PAY007111,C002,08-06-2025,8200
PAY007112,C004,08-06-2025,11800
PAY007113,C010,08-06-2025,13500
PAY007114,C013,08-06-2025,3700
PAY007115,C019,08-06-2025,10900
PAY007116,C021,08-06-2025,7200
PAY007117,C040,08-06-2025,5600
PAY007118,C053,08-06-2025,1900
PAY007119,C001,09-06-2025,3800
PAY007120,C005,09-06-2025,5700
PAY007121,C005,09-06-2025,8500
PAY007122,C008,09-06-2025,5700
PAY007123,C011,09-06-2025,7900
PAY007124,C029,09-06-2025,2000
PAY007125,C034,09-06-2025,2700
PAY007126,C002,10-06-2025,5300
PAY007127,C007,10-06-2025,1500
PAY007128,C011,10-06-2025,5800
PAY007129,C014,10-06-2025,11100
PAY007130,C030,10-06-2025,1700
PAY007131,C040,10-06-2025,6500
PAY007132,C044,10-06-2025,6100
PAY007133,C047,10-06-2025,12700
PAY007134,C048,10-06-2025,9600
PAY007135,C003,11-06-2025,2300
PAY007136,C004,11-06-2025,1800
PAY007137,C005,11-06-2025,10000
PAY007138,C009,11-06-2025,11200
PAY007139,C012,11-06-2025,13400
PAY007140,C013,11-06-2025,2300
PAY007141,C015,11-06-2025,5200
PAY007142,C023,11-06-2025,12100
PAY007143,C029,11-06-2025,6800
PAY005125,C003  ,01-12-2024,3500
PAY007144,C031,11-06-2025,9100
PAY007145,C047,11-06-2025,6900
PAY007146,C051,11-06-2025,2000
PAY007147,C003,12-06-2025,8300
PAY007148,C005,12-06-2025,2300
PAY007149,C006,12-06-2025,7900
PAY007150,C008,12-06-2025,5500
PAY007151,C009,12-06-2025,10500
PAY007531,Cust-029,21-07-2025,14000
PAY007152,C025,12-06-2025,4500
PAY007153,C035,12-06-2025,5300
PAY007154,C049,12-06-2025,2800
PAY007155,C057,12-06-2025,12300
PAY007156,C011,13-06-2025,12000
PAY007157,C014,13-06-2025,9100
PAY007158,C016,13-06-2025,7400
PAY007159,C017,13-06-2025,6000
PAY007160,C018,13-06-2025,10300
PAY007161,C026,13-06-2025,12000
PAY007162,C049,13-06-2025,6500
PAY007163,C057,13-06-2025,3000
PAY007164,C062,13-06-2025,1000
PAY007165,C004,14-06-2025,8500
PAY007166,C011,14-06-2025,1700
PAY007167,C015,14-06-2025,4600
PAY007168,C018,14-06-2025,12700
PAY007169,C021,14-06-2025,5500
PAY007170,C022,14-06-2025,11400
PAY000515,C011,10-07-2023,-4900
PAY007171,C027,14-06-2025,7500
PAY007172,C054,14-06-2025,1100
PAY007173,C059,14-06-2025,8500
PAY007174,C002,15-06-2025,3100
PAY002616,C008,24-03-2024,4600
PAY007175,C003,15-06-2025,2100
PAY007176,C004,15-06-2025,10800
PAY007177,C006,15-06-2025,5800
PAY007178,C007,15-06-2025,7800
PAY007179,C008,15-06-2025,4500
PAY007180,C010,15-06-2025,4500
PAY007181,C011,15-06-2025,13900
PAY007182,C019,15-06-2025,7600
PAY007183,C020,15-06-2025,3800
PAY007184,C035,15-06-2025,4100
PAY007185,C036,15-06-2025,5800
PAY007186,C050,15-06-2025,13000
PAY007187,C056,15-06-2025,8400
PAY007188,C062,15-06-2025,1100
PAY007189,C001,16-06-2025,7600
PAY007190,C009,16-06-2025,6000
PAY007191,C013,16-06-2025,2100
PAY007192,C014,16-06-2025,9500
PAY007193,C021,16-06-2025,8600
PAY007194,C024,16-06-2025,8500
PAY007195,C032,16-06-2025,10600
PAY007196,C033,16-06-2025,10200
PAY007197,C050,16-06-2025,2600
PAY007198,C060,16-06-2025,2900
PAY002259,,14-02-2024,11500
PAY007199,C065,16-06-2025,7800
PAY007200,C001,17-06-2025,1300
PAY007201,C005,17-06-2025,8600
PAY007202,C022,17-06-2025,4900
PAY007203,C029,17-06-2025,13200
PAY007204,C034,17-06-2025,8900
PAY007205,C043,17-06-2025,11600
PAY004000,C037,,3700
PAY007206,C046,17-06-2025,11900
PAY007207,C052,17-06-2025,5200
PAY007208,C054,17-06-2025,1100
PAY007209,C002,18-06-2025,1800
PAY007210,C003,18-06-2025,2900
PAY007211,C004,18-06-2025,5100
PAY007212,C013,18-06-2025,6800
PAY007213,C028,18-06-2025,8400
PAY007214,C030,18-06-2025,13900
PAY007215,C033,18-06-2025,6300
PAY007216,C036,18-06-2025,2200
PAY007217,C038,18-06-2025,6100
PAY007218,C039,18-06-2025,11100
PAY007219,C060,18-06-2025,3800
PAY007220,C065,18-06-2025,4000
PAY007221,C005,19-06-2025,1300
PAY007222,C009,19-06-2025,3000
PAY007223,C012,19-06-2025,12600
PAY007224,C014,19-06-2025,13100
PAY007225,C015,19-06-2025,5600
PAY007226,C030,19-06-2025,8400
PAY007227,C031,19-06-2025,1900
PAY007228,C034,19-06-2025,500
PAY007229,C041,19-06-2025,9500
PAY007230,C043,19-06-2025,4200
PAY007231,C058,19-06-2025,9400
PAY007232,C001,20-06-2025,2400
PAY007233,C004,20-06-2025,1100
PAY007234,C004,20-06-2025,8400
PAY007235,C006,20-06-2025,10300
PAY007236,C028,20-06-2025,8800
PAY007237,C031,20-06-2025,1500
PAY004443,C047,24-09-2024,
PAY007238,C045,20-06-2025,6200
PAY007239,C046,20-06-2025,12900
PAY007240,C058,20-06-2025,13100
PAY007241,C063,20-06-2025,6500
PAY007242,C002,21-06-2025,4600
PAY007243,C003,21-06-2025,9600
PAY006975,C019,27-05-2025,8300
PAY007244,C006,21-06-2025,13800
PAY005262,C030,14-12-2024,600
PAY007245,C008,21-06-2025,6200
PAY007246,C011,21-06-2025,11600
PAY007247,C013,21-06-2025,4200
PAY007248,C016,21-06-2025,12500
PAY007249,C037,21-06-2025,10100
PAY007250,C040,21-06-2025,4500
PAY007251,C045,21-06-2025,9500
PAY007252,C005,22-06-2025,10400
PAY007253,C009,22-06-2025,13200
PAY007254,C010,22-06-2025,1800
PAY007255,C011,22-06-2025,8300
PAY007256,C023,22-06-2025,4100
PAY007257,C026,22-06-2025,7100
PAY007258,C027,22-06-2025,9500
PAY007259,C035,22-06-2025,4200
PAY007260,C047,22-06-2025,3200
PAY007261,C001,23-06-2025,700
PAY007262,C002,23-06-2025,4100
PAY007263,C004,23-06-2025,13000
PAY007264,C007,23-06-2025,9000
PAY007265,C010,23-06-2025,6500
PAY007266,C013,23-06-2025,1200
PAY007267,C017,23-06-2025,13400
PAY007268,C021,23-06-2025,2500
PAY007269,C026,23-06-2025,8300
PAY007270,C035,23-06-2025,9500
PAY007271,C042,23-06-2025,4900
PAY007272,C055,23-06-2025,11100
PAY007273,C063,23-06-2025,4300
PAY007274,C003,24-06-2025,9100
PAY005437,C034,30-12-2024,5700
PAY007275,C008,24-06-2025,500
PAY007276,C009,24-06-2025,1900
PAY007277,C011,24-06-2025,5200
PAY007278,C017,24-06-2025,5500
PAY007279,C021,24-06-2025,13400
PAY007280,C022,24-06-2025,7600
PAY007281,C025,24-06-2025,3800
PAY007282,C042,24-06-2025,1400
PAY007283,C055,24-06-2025,9300
PAY007284,C057,24-06-2025,1200
PAY007285,C001,25-06-2025,12800
PAY-04594,C006,09-10-2024,5300
PAY007286,C002,25-06-2025,1200
PAY007287,C007,25-06-2025,12600
PAY007288,C013,25-06-2025,1800
PAY007289,C018,25-06-2025,11400
PAY007290,C020,25-06-2025,12200
PAY007291,C023,25-06-2025,1800
PAY007292,C001,26-06-2025,500
PAY007293,C012,26-06-2025,5500
PAY007294,C022,26-06-2025,8800
PAY007295,C024,26-06-2025,1100
PAY008887,C013  ,14-12-2025,13800
PAY007296,C033,26-06-2025,1700
PAY007297,C044,26-06-2025,4300
PAY007298,C053,26-06-2025,4800
PAY007299,C064,26-06-2025,9800
PAY007300,C009,27-06-2025,11700
PAY007301,C014,27-06-2025,3700
PAY007302,C015,27-06-2025,400
PAY007303,C019,27-06-2025,5200
PAY007304,C029,27-06-2025,10800
PAY007305,C031,27-06-2025,4100
PAY007306,C032,27-06-2025,5600
PAY007307,C044,27-06-2025,13800
PAY007308,C054,27-06-2025,1300
PAY007309,C001,28-06-2025,10800
PAY007310,C004,28-06-2025,4200
PAY007311,C006,28-06-2025,700
PAY007312,C011,28-06-2025,12000
PAY007313,C015,28-06-2025,1700
PAY007314,C018,28-06-2025,6300
PAY007315,C019,28-06-2025,4600
PAY007316,C049,28-06-2025,2300
PAY007317,C008,29-06-2025,4100
PAY007318,C010,29-06-2025,2600
PAY007319,C011,29-06-2025,12600
PAY007320,C013,29-06-2025,3700
PAY007321,C030,29-06-2025,8700
PAY007322,C034,29-06-2025,5900
PAY007323,C048,29-06-2025,6200
PAY007324,C049,29-06-2025,9200
PAY007325,C051,29-06-2025,6300
PAY007326,C004,30-06-2025,2900
PAY007327,C005,30-06-2025,11100
PAY007328,C006,30-06-2025,3600
PAY007329,C007,30-06-2025,1900
PAY007330,C009,30-06-2025,13900
PAY007331,C011,30-06-2025,10900
PAY007972,C003 ,04-09-2025,12100
PAY007332,C014,30-06-2025,3000
PAY007333,C028,30-06-2025,10000
PAY005301,C025,18-12-2024,-3800
PAY007334,C029,30-06-2025,1800
PAY007335,C039,30-06-2025,8100
PAY007336,C056,30-06-2025,3300
PAY007337,C002,01-07-2025,3100
PAY007338,C016,01-07-2025,7100
PAY007339,C028,01-07-2025,6100
PAY007340,C046,01-07-2025,13800
PAY007341,C003,02-07-2025,2100
PAY007342,C008,02-07-2025,7600
PAY007343,C009,02-07-2025,6300
PAY007344,C010,02-07-2025,10500
PAY007345,C012,02-07-2025,4000
PAY007346,C017,02-07-2025,12100
PAY007347,C034,02-07-2025,900
PAY007348,C036,02-07-2025,2000
PAY000735,C017,13-08-2023,12100
PAY007349,C046,02-07-2025,1400
PAY007350,C051,02-07-2025,3200
PAY007351,C006,03-07-2025,9700
PAY007352,C007,03-07-2025,7700
PAY007353,C012,03-07-2025,9300
PAY007354,C014,03-07-2025,3700
PAY007355,C021,03-07-2025,500
PAY007356,C022,03-07-2025,11900
PAY007357,C023,03-07-2025,8800
PAY007358,C026,03-07-2025,6500
PAY007359,C035,03-07-2025,3000
PAY007360,C037,03-07-2025,5100
PAY007361,C038,03-07-2025,7200
PAY008358,,14-10-2025,11600
PAY007362,C039,03-07-2025,6700
PAY007363,C056,03-07-2025,9300
PAY007364,C060,03-07-2025,13000
PAY007365,C002,04-07-2025,3500
PAY007366,C004,04-07-2025,10200
PAY007367,C009,04-07-2025,800
PAY007368,C021,04-07-2025,2300
PAY007369,C022,04-07-2025,12200
PAY007370,C024,04-07-2025,5600
PAY007371,C025,04-07-2025,5800
PAY007372,C027,04-07-2025,1600
PAY007373,C059,04-07-2025,4700
PAY007097,C028,,600
PAY007374,C007,05-07-2025,6800
PAY007375,C010,05-07-2025,5300
PAY007376,C013,05-07-2025,8000
PAY007377,C014,05-07-2025,7700
PAY007378,C015,05-07-2025,11400
PAY007379,C018,05-07-2025,10600
PAY007380,C020,05-07-2025,10000
PAY007381,C031,05-07-2025,13400
PAY007382,C036,05-07-2025,3700
PAY007383,C038,05-07-2025,8100
PAY007384,C043,05-07-2025,10600
PAY007385,C045,05-07-2025,3800
PAY007386,C050,05-07-2025,14000
PAY007387,C001,06-07-2025,8900
PAY007388,C002,06-07-2025,6300
PAY007389,C002,06-07-2025,2200
PAY007390,C005,06-07-2025,1400
PAY007391,C006,06-07-2025,8200
PAY007392,C009,06-07-2025,13600
PAY007393,C011,06-07-2025,3200
PAY007394,C014,06-07-2025,3600
PAY007395,C026,06-07-2025,11500
PAY007396,C057,06-07-2025,1400
PAY007397,C060,06-07-2025,8100
PAY007398,C007,07-07-2025,5600
PAY000678,C011,05-08-2023,
PAY007399,C008,07-07-2025,9600
PAY007400,C009,07-07-2025,8500
PAY007401,C010,07-07-2025,1900
PAY007402,C015,07-07-2025,900
PAY007403,C030,07-07-2025,13200
PAY007404,C033,07-07-2025,10500
PAY007405,C041,07-07-2025,8600
PAY007406,C052,07-07-2025,13300
PAY007407,C058,07-07-2025,13100
PAY007408,C059,07-07-2025,9400
PAY007409,C005,08-07-2025,4600
PAY007410,C007,08-07-2025,4100
PAY007411,C012,08-07-2025,7400
PAY006554,C048,15-04-2025,11000
PAY007412,C018,08-07-2025,1600
PAY007413,C019,08-07-2025,1700
PAY007414,C020,08-07-2025,12200
PAY007415,C028,08-07-2025,11700
PAY007416,C030,08-07-2025,8400
PAY007417,C040,08-07-2025,1800
PAY007418,C043,08-07-2025,2000
PAY007419,C053,08-07-2025,10200
PAY007420,C057,08-07-2025,3200
PAY007421,C058,08-07-2025,11200
PAY007422,C001,09-07-2025,13600
PAY007423,C008,09-07-2025,13400
PAY007424,C010,09-07-2025,4800
PAY007425,C012,09-07-2025,12700
PAY007426,C015,09-07-2025,7100
PAY007427,C029,09-07-2025,6700
PAY007428,C032,09-07-2025,3700
PAY007429,C034,09-07-2025,4200
PAY007430,C054,09-07-2025,2000
PAY007431,C003,10-07-2025,9800
PAY007432,C004,10-07-2025,1700
PAY007433,C012,10-07-2025,2500
PAY007434,C019,10-07-2025,12800
PAY007435,C028,10-07-2025,13200
PAY007436,C044,10-07-2025,11700
PAY007437,C001,11-07-2025,5500
PAY007438,C002,11-07-2025,11300
PAY007439,C003,11-07-2025,13800
PAY007440,C004,11-07-2025,13800
PAY007441,C005,11-07-2025,400
PAY007442,C047,11-07-2025,4700
PAY007443,C055,11-07-2025,3900
PAY007444,C009,12-07-2025,12100
PAY007445,C013,12-07-2025,3100
PAY007446,C017,12-07-2025,13100
PAY003455,C006,20-06-2024,5600
PAY007447,C021,12-07-2025,8700
PAY007448,C023,12-07-2025,6100
PAY007449,C042,12-07-2025,1100
PAY007450,C061,12-07-2025,7300
PAY007451,C001,13-07-2025,8500
PAY007452,C002,13-07-2025,13300
PAY007453,C010,13-07-2025,12600
PAY007454,C011,13-07-2025,6800
PAY007455,C012,13-07-2025,11700
PAY007456,C014,13-07-2025,8000
PAY007457,C015,13-07-2025,13200
PAY007458,C016,13-07-2025,12500
PAY007459,C018,13-07-2025,5100
PAY007460,C023,13-07-2025,12600
PAY007461,C031,13-07-2025,9600
PAY007462,C035,13-07-2025,1100
PAY007463,C001,14-07-2025,5200
PAY007464,C006,14-07-2025,7700
PAY007465,C007,14-07-2025,12700
PAY007466,C008,14-07-2025,1200
PAY007467,C017,14-07-2025,13000
PAY007468,C022,14-07-2025,4500
PAY007469,C025,14-07-2025,2000
PAY007470,C027,14-07-2025,9200
PAY007471,C036,14-07-2025,1100
PAY007472,C047,14-07-2025,5800
PAY007473,C001,15-07-2025,10400
PAY007474,C009,15-07-2025,6700
PAY007475,C010,15-07-2025,5700
PAY007476,C011,15-07-2025,4000
PAY007477,C012,15-07-2025,5200
PAY007478,C024,15-07-2025,1200
PAY007479,C026,15-07-2025,13000
PAY007480,C030,15-07-2025,1700
PAY007481,C049,15-07-2025,700
PAY007482,C007,16-07-2025,1200
PAY007483,C016,16-07-2025,12100
PAY007484,C019,16-07-2025,5900
PAY002442,C008,05-Mar-24,3500
PAY007485,C025,16-07-2025,13300
PAY007486,C063,16-07-2025,10800
PAY007487,C003,17-07-2025,5500
PAY007488,C004,17-07-2025,11000
PAY007489,C006,17-07-2025,8400
PAY007490,C013,17-07-2025,13900
PAY007491,C020,17-07-2025,1800
PAY007492,C026,17-07-2025,5500
PAY007493,C027,17-07-2025,13900
PAY007494,C028,17-07-2025,1700
PAY-00313,C009,06-06-2023,8300
PAY007495,C030,17-07-2025,1000
PAY007496,C032,17-07-2025,3800
PAY007497,C001,18-07-2025,4000
PAY007498,C005,18-07-2025,13800
PAY007499,C009,18-07-2025,2000
PAY007500,C014,18-07-2025,6000
PAY007501,C015,18-07-2025,13300
PAY007502,C019,18-07-2025,5200
PAY007503,C032,18-07-2025,2200
PAY007504,C034,18-07-2025,4800
PAY007505,C051,18-07-2025,10200
PAY007506,C002,19-07-2025,8500
PAY007507,C004,19-07-2025,9700
PAY007508,C010,19-07-2025,13900
PAY007509,C012,19-07-2025,6400
PAY007510,C014,19-07-2025,12800
PAY007511,C033,19-07-2025,4300
PAY007512,C039,19-07-2025,12200
PAY007513,C057,19-07-2025,13000
PAY007514,C001,20-07-2025,4000
PAY007515,C006,20-07-2025,10000
PAY007516,C007,20-07-2025,2000
PAY007517,C008,20-07-2025,7000
PAY007518,C015,20-07-2025,13800
PAY007519,C037,20-07-2025,12100
PAY007520,C038,20-07-2025,11400
PAY007521,C051,20-07-2025,9500
PAY007522,C056,20-07-2025,3700
PAY007523,C058,20-07-2025,7100
PAY007524,C005,21-07-2025,4900
PAY007525,C009,21-07-2025,5700
PAY007526,C011,21-07-2025,11700
PAY007527,C014,21-07-2025,700
PAY007528,C015,21-07-2025,1200
PAY007529,C017,21-07-2025,11000
PAY007530,C023,21-07-2025,11800
PAY007531,C029,21-07-2025,6200
PAY007532,C031,21-07-2025,12900
PAY007533,C041,21-07-2025,9300
PAY007534,C043,21-07-2025,2900
PAY007535,C046,21-07-2025,4300
PAY007536,C050,21-07-2025,11500
PAY007537,C060,21-07-2025,10100
PAY007538,C062,21-07-2025,1400
PAY007539,C002,22-07-2025,4600
PAY007540,C003,22-07-2025,2100
PAY007541,C006,22-07-2025,7700
PAY007542,C011,22-07-2025,8300
PAY007543,C016,22-07-2025,2000
PAY007544,C018,22-07-2025,10000
PAY007545,C029,22-07-2025,3900
PAY007546,C038,22-07-2025,9800
PAY001916,  C004,07-01-2024,13300
PAY007547,C044,22-07-2025,12000
PAY007548,C056,22-07-2025,1000
